"timestamp","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.WAP","SPY.hasGaps","SPY.Count"
"2009-03-26 20:00:00",82.08,83.3,82.04,83.17,803222,82.855,0,227140
"2009-03-27 14:30:00",82.04,82.25,81.7,81.98,297176,81.969,0,97710
"2009-03-27 15:00:00",81.99,82.31,81.5,82.13,401242,81.921,0,137396
"2009-03-27 16:00:00",82.13,82.5,81.96,82.27,345587,82.271,0,112393
"2009-03-27 17:00:00",82.25,82.53,81.8,81.86,357073,82.165,0,90688
"2009-03-27 18:00:00",81.85,82.23,81.31,81.51,394790,81.712,0,122672
"2009-03-27 19:00:00",81.51,82.05,81.32,81.99,397212,81.713,0,128359
"2009-03-27 20:00:00",81.99,82.37,81.35,81.61,626301,81.823,0,188476
"2009-03-27 21:00:00",81.62,82.08,81.58,81.95,76254,81.785,0,15286
"2009-03-30 15:30:00",79.79,79.88,79.03,79.3,456378,79.389,0,128222
"2009-03-30 16:00:00",79.3,79.44,78.6,78.8,467996,79.023,0,147357
"2009-03-30 17:00:00",78.79,79.08,78.41,78.76,350813,78.715,0,108381
"2009-03-30 18:00:00",78.76,79.04,78.61,78.65,239846,78.835,0,79439
"2009-03-30 19:00:00",78.65,78.88,78.25,78.29,271541,78.547,0,84535
"2009-03-30 20:00:00",78.29,78.73,77.96,77.99,405965,78.339,0,121541
"2009-03-30 21:00:00",77.99,78.94,77.96,78.8,778095,78.529,0,231410
"2009-03-31 15:30:00",79.56,79.74,79.09,79.24,278105,79.379,0,84126
"2009-03-31 16:00:00",79.24,79.92,79.05,79.58,517226,79.516,0,153535
"2009-03-31 17:00:00",79.58,80.03,79.57,79.89,351524,79.846,0,100091
"2009-03-31 18:00:00",79.88,79.98,79.55,79.95,200262,79.74,0,57665
"2009-03-31 19:00:00",79.96,80.43,79.92,80.4,284993,80.229,0,84290
"2009-03-31 20:00:00",80.4,81.08,79.15,80.81,439489,80.708,0,129647
"2009-03-31 21:00:00",80.81,80.85,79.44,79.5,1055641,80.169,0,308458
"2009-03-31 22:00:00",79.5,80.26,79.36,79.46,155929,79.549,0,31484
"2009-04-01 15:30:00",78.53,78.9,78.33,78.9,302757,78.571,0,99505
"2009-04-01 16:00:00",78.89,80.41,78.89,80.14,816380,79.802,0,228357
"2009-04-01 17:00:00",80.13,80.6,79.89,80.51,380521,80.236,0,111703
"2009-04-01 18:00:00",80.51,80.92,80.29,80.36,282440,80.644,0,80953
"2009-04-01 19:00:00",80.37,81.01,80.18,80.96,298686,80.625,0,95056
"2009-04-01 20:00:00",80.96,81.29,80.35,81.06,368838,81.067,0,108874
"2009-04-01 21:00:00",81.02,81.42,78.4,81.03,756678,80.858,0,231840
"2009-04-02 15:30:00",83.08,83.39,82.73,83.37,442883,83.054,0,130835
"2009-04-02 16:00:00",83.37,83.71,83.01,83.66,671276,83.403,0,209107
"2009-04-02 17:00:00",83.66,84.25,83.62,84.03,531909,83.971,0,150994
"2009-04-02 18:00:00",84.03,84.61,83.87,84.17,434587,84.338,0,118021
"2009-04-02 19:00:00",84.18,84.25,83.51,83.68,432262,83.85,0,129577
"2009-04-02 20:00:00",83.68,84.46,83.58,84.03,388298,84.068,0,112574
"2009-04-02 21:00:00",84.03,84.24,83.02,83.41,896538,83.609,0,269186
"2009-04-03 15:30:00",83.49,83.71,83.1,83.36,327988,83.449,0,111372
"2009-04-03 16:00:00",83.39,83.41,82.67,82.95,390205,82.993,0,136841
"2009-04-03 17:00:00",82.94,83.38,82.73,83.35,253265,83.053,0,86274
"2009-04-03 18:00:00",83.35,83.76,83.3,83.43,304556,83.54,0,91280
"2009-04-03 19:00:00",83.43,83.77,83.26,83.75,246274,83.479,0,85504
"2009-04-03 20:00:00",83.75,84.2,83.58,83.99,341547,83.905,0,110058
"2009-04-03 21:00:00",84,84.28,82.9,84.25,578624,83.738,0,183393
"2009-04-03 22:00:00",84.26,84.62,83.47,84.47,117845,84.228,0,15836
"2009-04-06 15:30:00",83.33,83.47,82.9,83.17,279784,83.151,0,87992
"2009-04-06 16:00:00",83.17,84.27,82.75,82.97,401805,83.156,0,128090
"2009-04-06 17:00:00",82.97,82.98,82.45,82.54,256701,82.728,0,84606
"2009-04-06 18:00:00",82.53,82.77,82.29,82.72,175057,82.478,0,54768
"2009-04-06 19:00:00",82.73,82.99,82.42,82.89,222162,82.752,0,68538
"2009-04-06 20:00:00",82.88,83.22,82.6,82.99,360531,82.875,0,109125
"2009-04-06 21:00:00",82.99,83.81,82.79,83.51,625726,83.276,0,168226
"2009-04-07 15:30:00",82.25,82.26,81.67,81.97,304276,81.902,0,83581
"2009-04-07 16:00:00",81.97,82.65,81.73,82.38,455171,82.204,0,124321
"2009-04-07 17:00:00",82.39,82.55,82.06,82.13,335742,82.289,0,85944
"2009-04-07 18:00:00",82.13,82.46,82.03,82.31,222610,82.231,0,58498
"2009-04-07 19:00:00",82.31,82.35,81.56,81.73,264927,81.821,0,57448
"2009-04-07 20:00:00",81.74,81.87,81.51,81.84,207461,81.689,0,56977
"2009-04-07 21:00:00",81.84,82.37,81.56,81.59,469830,81.971,0,116442
"2009-04-07 22:00:00",81.56,82.25,81.55,81.87,105672,81.7,0,16366
"2009-04-08 15:30:00",82.06,82.6,82.02,82.24,205398,82.31,0,55156
"2009-04-08 16:00:00",82.24,82.34,81.54,81.93,375196,81.859,0,112917
"2009-04-08 17:00:00",81.93,82.54,81.92,82.29,322169,82.244,0,86670
"2009-04-08 18:00:00",82.3,82.94,82.13,82.8,235705,82.525,0,63696
"2009-04-08 19:00:00",82.81,82.83,82.51,82.6,167655,82.672,0,47555
"2009-04-08 20:00:00",82.6,82.63,81.84,82.01,330147,82.183,0,98250
"2009-04-08 21:00:00",82,82.61,81.6,82.54,393049,82.123,0,122050
"2009-04-09 15:30:00",84.67,85.09,84.33,85.05,375397,84.711,0,96745
"2009-04-09 16:00:00",85.05,85.19,84.69,84.79,426909,84.978,0,112865
"2009-04-09 17:00:00",84.8,84.94,84.43,84.72,250941,84.68,0,70899
"2009-04-09 18:00:00",84.72,84.9,84.54,84.77,226947,84.753,0,59881
"2009-04-09 19:00:00",84.78,85.1,84.66,85.06,174433,84.94,0,52964
"2009-04-09 20:00:00",85.07,85.49,84.73,85.31,318205,85.136,0,88788
"2009-04-09 21:00:00",85.31,85.82,84.95,85.82,553367,85.453,0,145414
"2009-04-13 15:30:00",84.91,85.04,84.58,84.7,198660,84.834,0,59421
"2009-04-13 16:00:00",84.7,85.49,84.66,85.09,323596,85.17,0,94431
"2009-04-13 17:00:00",85.09,85.23,84.77,84.98,227227,84.97,0,64853
"2009-04-13 18:00:00",84.98,85.45,84.94,85.4,132569,85.215,0,39775
"2009-04-13 19:00:00",85.4,85.85,85.17,85.83,190744,85.594,0,55467
"2009-04-13 20:00:00",85.84,85.9,85.47,85.55,230824,85.67,0,64822
"2009-04-13 21:00:00",85.55,86.54,85.1,85.85,561346,86.075,0,148443
"2009-04-14 15:30:00",85.02,85.19,84.51,85.03,273096,84.816,0,73341
"2009-04-14 16:00:00",85.03,85.76,84.55,85.51,385597,85.321,0,106819
"2009-04-14 17:00:00",85.5,85.6,85.01,85.11,247941,85.267,0,68117
"2009-04-14 18:00:00",85.11,85.11,84.13,84.28,256338,84.642,0,65090
"2009-04-14 19:00:00",84.27,84.49,84.08,84.41,250392,84.306,0,66965
"2009-04-14 20:00:00",84.41,84.7,84.1,84.7,269978,84.459,0,75220
"2009-04-14 21:00:00",84.69,84.94,84.15,84.31,536942,84.516,0,144833
"2009-04-14 22:00:00",84.31,84.55,84.2,84.54,160673,84.363,0,14266
"2009-04-15 15:30:00",83.83,84.32,83.61,84.28,253048,83.958,0,70609
"2009-04-15 16:00:00",84.28,84.62,83.95,83.98,340851,84.31,0,98595
"2009-04-15 17:00:00",83.98,84.52,83.8,84.41,238829,84.137,0,68030
"2009-04-15 18:00:00",84.41,84.77,84.34,84.74,190290,84.526,0,56208
"2009-04-15 19:00:00",84.75,84.89,84.19,84.38,259097,84.479,0,63651
"2009-04-15 20:00:00",84.38,84.66,83.87,84.01,343431,84.176,0,92540
"2009-04-15 21:00:00",84.01,85.42,83.99,85.3,531772,84.76,0,143582
"2009-04-16 15:30:00",85.92,85.97,85.07,85.45,255619,85.513,0,73290
"2009-04-16 16:00:00",85.43,85.59,84.77,84.96,404598,85.186,0,115987
"2009-04-16 17:00:00",84.96,85.61,84.91,85.5,267901,85.262,0,73502
"2009-04-16 18:00:00",85.51,85.89,85.38,85.74,148783,85.599,0,41488
"2009-04-16 19:00:00",85.74,85.93,85.37,85.66,225539,85.658,0,62089
"2009-04-16 20:00:00",85.66,86.78,85.65,86.66,445460,86.265,0,112851
"2009-04-16 21:00:00",86.67,87.15,86.45,86.56,712336,86.805,0,173255
"2009-04-17 15:30:00",86.83,86.87,86.31,86.59,315168,86.607,0,81725
"2009-04-17 16:00:00",86.58,86.88,86.14,86.39,291310,86.518,0,85555
"2009-04-17 17:00:00",86.38,86.9,86.21,86.74,235075,86.558,0,70419
"2009-04-17 18:00:00",86.74,86.96,86.56,86.93,196748,86.77,0,56238
"2009-04-17 19:00:00",86.93,87.46,86.88,87.38,227557,87.161,0,65139
"2009-04-17 20:00:00",87.38,87.63,87.05,87.11,274744,87.34,0,70874
"2009-04-17 21:00:00",87.12,87.65,86.95,87.13,586273,87.321,0,142186
"2009-04-20 15:30:00",85.55,85.66,84.85,84.97,279359,85.247,0,67715
"2009-04-20 16:00:00",84.96,85.03,84.18,84.29,397871,84.58,0,105133
"2009-04-20 17:00:00",84.29,84.44,84.08,84.17,279139,84.269,0,73479
"2009-04-20 18:00:00",84.17,85.25,83.97,84.21,225808,84.095,0,59974
"2009-04-20 19:00:00",84.21,85.1,83.71,83.97,210614,83.883,0,51911
"2009-04-20 20:00:00",83.96,84.25,83.51,83.55,219529,83.747,0,57834
"2009-04-20 21:00:00",83.56,83.91,83.34,83.41,616821,83.603,0,141669
"2009-04-21 15:30:00",82.83,83.6,82.75,83.41,323849,83.263,0,85102
"2009-04-21 16:00:00",83.42,83.5,82.9,83.5,362830,83.188,0,92727
"2009-04-21 17:00:00",83.5,84.37,83.49,84.27,439266,83.983,0,107099
"2009-04-21 18:00:00",84.27,84.64,84.2,84.36,252468,84.407,0,65041
"2009-04-21 19:00:00",84.37,84.56,83.2,84.37,255718,84.364,0,67229
"2009-04-21 20:00:00",84.38,84.7,84.03,84.39,285921,84.376,0,76764
"2009-04-21 21:00:00",84.39,85.13,84.3,85.06,600456,84.807,0,156709
"2009-04-21 22:00:00",85.06,85.31,83.13,85.19,93695,85.133,0,14640
"2009-04-22 15:30:00",84.3,84.69,84.07,84.63,278347,84.434,0,74667
"2009-04-22 16:00:00",84.62,85.92,84.3,85.58,627420,85.506,0,160583
"2009-04-22 17:00:00",85.58,86.13,85.49,86.1,317683,85.823,0,82820
"2009-04-22 18:00:00",86.1,86.12,85.03,85.29,366999,85.565,0,90622
"2009-04-22 19:00:00",85.29,85.85,85.08,85.36,262724,85.456,0,72735
"2009-04-22 20:00:00",85.36,86.3,84.65,85.95,414520,85.751,0,88550
"2009-04-22 21:00:00",85.95,86.34,84.34,84.53,704949,85.322,0,190411
"2009-04-23 15:30:00",84.72,84.97,84.3,84.34,255901,84.642,0,66828
"2009-04-23 16:00:00",84.34,84.73,83.83,84.02,434692,84.267,0,111700
"2009-04-23 17:00:00",84.02,84.2,83.63,83.77,306044,83.875,0,81102
"2009-04-23 18:00:00",83.77,84.34,83.71,84.28,177064,84.066,0,44246
"2009-04-23 19:00:00",84.29,84.85,84.28,84.69,288868,84.613,0,68435
"2009-04-23 20:00:00",84.7,85.14,84.34,84.73,383548,84.768,0,93532
"2009-04-23 21:00:00",84.74,85.42,84.15,85.36,745084,84.798,0,171541
"2009-04-24 15:30:00",86.02,86.27,85.69,86.27,218338,85.969,0,60639
"2009-04-24 16:00:00",86.27,86.49,85.75,86.34,381662,86.177,0,107436
"2009-04-24 17:00:00",86.34,86.82,86.21,86.71,236829,86.515,0,66924
"2009-04-24 18:00:00",86.71,86.9,86.55,86.86,195643,86.717,0,53177
"2009-04-24 19:00:00",86.86,86.96,86.48,86.57,167510,86.677,0,45775
"2009-04-24 20:00:00",86.56,87.14,85.74,87.07,665930,86.492,0,162701
"2009-04-24 21:00:00",87.07,87.31,86.12,86.65,613585,86.916,0,161210
"2009-04-27 15:30:00",85.69,86.3,85.56,86.18,277829,85.937,0,71358
"2009-04-27 16:00:00",86.18,86.87,85.65,86.84,555331,86.24,0,136109
"2009-04-27 17:00:00",86.84,86.98,86.55,86.84,248767,86.791,0,65561
"2009-04-27 18:00:00",86.85,87.01,86.25,86.4,235709,86.59,0,65081
"2009-04-27 19:00:00",86.4,86.43,85.54,85.74,306569,85.946,0,84545
"2009-04-27 20:00:00",85.74,86.08,85.54,85.96,308404,85.786,0,87685
"2009-04-27 21:00:00",85.96,86.37,85.58,85.86,603480,85.928,0,154708
"2009-04-28 15:30:00",84.97,85.54,84.76,85.47,290821,85.118,0,77030
"2009-04-28 16:00:00",85.47,86.31,85.36,86.01,471408,85.897,0,116418
"2009-04-28 17:00:00",86.01,86.11,85.59,85.76,242030,85.842,0,57393
"2009-04-28 18:00:00",85.76,86.18,85.76,86.08,190935,86.014,0,46571
"2009-04-28 19:00:00",86.09,86.25,85.72,85.88,259977,85.96,0,66188
"2009-04-28 20:00:00",85.89,86.59,85.88,86.24,294614,86.251,0,72054
"2009-04-28 21:00:00",86.24,86.45,85.53,85.58,456549,85.853,0,111299
"2009-04-28 22:00:00",85.59,86,84.94,85.63,47262,85.627,0,9741
"2009-04-29 15:30:00",86.53,86.94,86.3,86.91,232964,86.628,0,63178
"2009-04-29 16:00:00",86.91,87.56,86.6,87.39,385495,87.144,0,101361
"2009-04-29 17:00:00",87.39,87.61,87.24,87.35,220805,87.438,0,57806
"2009-04-29 18:00:00",87.35,87.48,87.25,87.37,169433,87.363,0,40539
"2009-04-29 19:00:00",87.37,87.88,87.36,87.68,194198,87.675,0,47577
"2009-04-29 20:00:00",87.68,88.36,87.41,87.83,633290,87.86,0,153394
"2009-04-29 21:00:00",87.83,87.97,86.35,87.44,719967,87.338,0,165991
"2009-04-30 15:30:00",88.55,88.79,88.16,88.48,336873,88.478,0,89075
"2009-04-30 16:00:00",88.48,88.91,88.45,88.79,336408,88.726,0,89890
"2009-04-30 17:00:00",88.83,89.02,88.3,88.33,288673,88.687,0,75436
"2009-04-30 18:00:00",88.33,88.42,87.47,87.66,367452,87.989,0,92448
"2009-04-30 19:00:00",87.66,88.62,87.15,87.65,345715,87.489,0,85117
"2009-04-30 20:00:00",87.65,88.15,87.48,87.83,287879,87.753,0,70158
"2009-04-30 21:00:00",87.83,88.25,86.92,87.43,674737,87.442,0,166402
"2009-05-01 15:30:00",87.44,87.48,86.94,87.36,220900,87.19,0,61306
"2009-05-01 16:00:00",87.36,87.5,86.72,87.16,335780,87.11,0,91250
"2009-05-01 17:00:00",87.17,87.75,87.14,87.37,276635,87.505,0,70496
"2009-05-01 18:00:00",87.36,87.72,87.26,87.59,205064,87.489,0,55490
"2009-05-01 19:00:00",87.6,88.21,87.51,87.89,224377,87.88,0,59159
"2009-05-01 20:00:00",87.89,88.06,87.61,87.68,191345,87.827,0,48639
"2009-05-01 21:00:00",87.68,87.91,87.13,87.87,462497,87.484,0,113204
"2009-05-04 15:30:00",88.55,89.18,88.38,89.17,294485,88.75,0,71704
"2009-05-04 16:00:00",89.18,89.9,89.13,89.61,411655,89.635,0,104670
"2009-05-04 17:00:00",89.62,90.06,89.57,89.67,285948,89.846,0,72560
"2009-05-04 18:00:00",89.68,89.95,89.35,89.65,274863,89.592,0,73273
"2009-05-04 19:00:00",89.65,90.12,89.6,90.03,213604,89.899,0,54575
"2009-05-04 20:00:00",90.03,90.25,88.63,90.06,358728,90.029,0,94293
"2009-05-04 21:00:00",90.06,90.93,89.62,90.93,612129,90.354,0,145980
"2009-05-05 15:30:00",90.56,90.93,90.37,90.67,286256,90.626,0,69641
"2009-05-05 16:00:00",90.67,90.9,89.88,89.89,472091,90.419,0,123115
"2009-05-05 17:00:00",89.88,90.46,89.88,90.35,259377,90.199,0,65352
"2009-05-05 18:00:00",90.35,90.46,90.08,90.21,141767,90.275,0,39102
"2009-05-05 19:00:00",90.2,90.41,89.97,90.21,218575,90.165,0,51555
"2009-05-05 20:00:00",90.22,90.39,89.84,90.06,279653,90.11,0,71970
"2009-05-05 21:00:00",90.06,90.69,90.03,90.5,422446,90.379,0,100603
"2009-05-05 22:00:00",90.5,90.85,90.08,90.82,75067,90.67,0,8495
"2009-05-06 15:30:00",91.69,91.74,91.26,91.55,272880,91.51,0,67286
"2009-05-06 16:00:00",91.55,91.63,90.61,91.09,462862,90.993,0,117333
"2009-05-06 17:00:00",91.09,91.28,90.72,91.28,269798,90.979,0,74069
"2009-05-06 18:00:00",91.28,91.59,91,91.22,221688,91.385,0,54130
"2009-05-06 19:00:00",91.21,91.76,90.9,91.73,351012,91.251,0,72689
"2009-05-06 20:00:00",91.74,92.2,91.16,91.96,360817,91.933,0,84600
"2009-05-06 21:00:00",91.96,92.16,91.26,92.13,619992,91.721,0,150105
"2009-05-07 15:30:00",93.01,93.15,92.32,92.43,345152,92.772,0,92166
"2009-05-07 16:00:00",92.44,93.1,91.33,91.74,576274,91.872,0,132839
"2009-05-07 17:00:00",91.74,92.15,91.12,91.62,302308,91.403,0,76274
"2009-05-07 18:00:00",91.62,91.74,91.31,91.58,153472,91.508,0,43038
"2009-05-07 19:00:00",91.59,91.64,90.59,90.88,357883,91.023,0,85442
"2009-05-07 20:00:00",90.88,91.03,90.35,90.58,318009,90.663,0,82655
"2009-05-07 21:00:00",90.57,91.11,90.28,90.83,681813,90.677,0,173972
"2009-05-08 15:30:00",92.02,92.8,91.94,92.44,321608,92.396,0,82218
"2009-05-08 16:00:00",92.43,92.48,91.44,91.6,510733,91.837,0,142716
"2009-05-08 17:00:00",91.6,92.3,91.6,92.29,262987,91.967,0,74410
"2009-05-08 18:00:00",92.28,92.75,92.21,92.71,321582,92.471,0,77574
"2009-05-08 19:00:00",92.7,92.79,92.25,92.38,214090,92.565,0,60105
"2009-05-08 20:00:00",92.37,93.22,92.37,93.01,324223,92.878,0,87085
"2009-05-08 21:00:00",93.02,93.13,92.5,93.03,595005,92.808,0,154285
"2009-05-11 15:30:00",91.69,91.8,91.04,91.34,265155,91.405,0,71464
"2009-05-11 16:00:00",91.34,91.99,91.2,91.82,376903,91.662,0,101471
"2009-05-11 17:00:00",91.82,92.11,91.54,91.57,229845,91.768,0,63002
"2009-05-11 18:00:00",91.57,91.75,91.43,91.44,146637,91.59,0,43703
"2009-05-11 19:00:00",91.44,91.94,91.28,91.8,204860,91.648,0,47642
"2009-05-11 20:00:00",91.8,91.93,91.54,91.74,405856,91.692,0,73171
"2009-05-11 21:00:00",91.74,91.8,91.06,91.19,505803,91.43,0,113022
"2009-05-12 15:30:00",91.63,91.83,90.82,91.05,276749,91.213,0,73006
"2009-05-12 16:00:00",91.05,91.05,90.39,90.82,354499,90.663,0,96013
"2009-05-12 17:00:00",90.83,90.9,90.33,90.48,277181,90.603,0,70182
"2009-05-12 18:00:00",90.47,90.58,89.86,89.89,252697,90.156,0,67810
"2009-05-12 19:00:00",89.89,90.37,89.85,90.16,258609,90.172,0,66719
"2009-05-12 20:00:00",90.17,91.24,90.09,91.12,517085,90.653,0,114201
"2009-05-12 21:00:00",91.12,91.69,90.74,91.03,595435,91.246,0,136533
"2009-05-12 22:00:00",91.03,91.3,90.05,91.15,59347,90.966,0,10154
"2009-05-13 15:30:00",89.72,89.75,89.15,89.57,319831,89.463,0,84301
"2009-05-13 16:00:00",89.57,90.01,89.25,89.29,418782,89.626,0,115900
"2009-05-13 17:00:00",89.29,89.49,89.02,89.16,290427,89.26,0,81421
"2009-05-13 18:00:00",89.16,89.53,88.8,88.81,206314,89.211,0,56247
"2009-05-13 19:00:00",88.81,89.09,88.5,89.08,319112,88.768,0,88596
"2009-05-13 20:00:00",89.08,89.14,88.59,89.09,268578,88.844,0,74115
"2009-05-13 21:00:00",89.08,89.36,88.55,88.7,554734,88.787,0,147558
"2009-05-14 15:30:00",88.77,89.22,88.5,88.75,311961,88.847,0,76906
"2009-05-14 16:00:00",88.74,89.34,88.74,89.11,405079,89.069,0,105779
"2009-05-14 17:00:00",89.11,89.52,89.08,89.43,254772,89.359,0,64735
"2009-05-14 18:00:00",89.43,89.85,89.41,89.61,237366,89.675,0,59030
"2009-05-14 19:00:00",89.61,89.72,89.33,89.47,141128,89.52,0,38162
"2009-05-14 20:00:00",89.47,90.12,89.47,89.92,299184,89.878,0,70662
"2009-05-14 21:00:00",89.92,90.01,89.32,89.44,479357,89.67,0,134147
"2009-05-15 15:30:00",89.37,89.85,89.12,89.43,269519,89.464,0,66559
"2009-05-15 16:00:00",89.43,90,89.09,89.7,359699,89.545,0,89887
"2009-05-15 17:00:00",89.7,89.81,88.75,88.77,270937,89.362,0,72853
"2009-05-15 18:00:00",88.77,88.96,88.59,88.67,223779,88.802,0,58534
"2009-05-15 19:00:00",88.67,88.88,88.51,88.65,177399,88.688,0,44355
"2009-05-15 20:00:00",88.64,88.84,88.26,88.39,277419,88.526,0,71228
"2009-05-15 21:00:00",88.39,88.76,88.15,88.7,501286,88.526,0,126155
"2009-05-18 15:30:00",89.56,89.88,89.41,89.61,261665,89.676,0,66248
"2009-05-18 16:00:00",89.62,90.21,89.37,90.14,351406,89.835,0,89514
"2009-05-18 17:00:00",90.15,90.3,90.01,90.09,231586,90.167,0,55572
"2009-05-18 18:00:00",90.09,90.63,90.07,90.56,196701,90.336,0,50498
"2009-05-18 19:00:00",90.56,90.61,89.77,90.34,164554,90.407,0,42194
"2009-05-18 20:00:00",90.34,90.85,90.19,90.81,235833,90.548,0,62927
"2009-05-18 21:00:00",90.8,91.34,90.55,91.25,418007,90.929,0,94942
"2009-05-19 15:30:00",91.18,91.46,90.87,90.88,239423,91.127,0,62946
"2009-05-19 16:00:00",90.89,91.89,90.81,91.58,384788,91.426,0,97786
"2009-05-19 17:00:00",91.57,91.74,91.26,91.59,196886,91.518,0,52386
"2009-05-19 18:00:00",91.59,91.78,91.33,91.34,154244,91.565,0,36086
"2009-05-19 19:00:00",91.33,91.86,91.32,91.57,199262,91.643,0,47230
"2009-05-19 20:00:00",91.58,91.97,91.35,91.78,207744,91.709,0,48885
"2009-05-19 21:00:00",91.78,91.97,91.03,91.13,388183,91.497,0,90607
"2009-05-19 22:00:00",91.12,91.48,91.01,91.1,59194,91.161,0,8214
"2009-05-20 15:30:00",91.95,92.56,91.87,92.41,302115,92.202,0,69727
"2009-05-20 16:00:00",92.4,92.8,92.32,92.36,363800,92.547,0,91388
"2009-05-20 17:00:00",92.35,92.44,91.55,91.58,350470,92.101,0,82547
"2009-05-20 18:00:00",91.58,91.73,91.24,91.26,260302,91.528,0,65413
"2009-05-20 19:00:00",91.26,91.83,91.17,91.74,269052,91.514,0,66867
"2009-05-20 20:00:00",91.75,91.92,91.29,91.67,435451,91.603,0,100757
"2009-05-20 21:00:00",91.68,91.69,90.41,90.57,537756,90.855,0,129466
"2009-05-21 15:30:00",89.44,89.8,89.25,89.34,313669,89.508,0,76927
"2009-05-21 16:00:00",89.34,89.74,88.8,88.82,473505,89.294,0,119708
"2009-05-21 17:00:00",88.82,89.39,88.72,89.36,238597,89.031,0,59097
"2009-05-21 18:00:00",89.36,89.46,89.06,89.31,181996,89.251,0,45693
"2009-05-21 19:00:00",89.32,89.43,88.74,88.94,212975,89.037,0,49742
"2009-05-21 20:00:00",88.93,89.07,88.26,88.51,377112,88.523,0,91150
"2009-05-21 21:00:00",88.51,89.22,88.37,89.2,486844,88.784,0,120527
"2009-05-22 15:30:00",89.45,89.54,88.68,88.99,254938,89.068,0,59626
"2009-05-22 16:00:00",88.98,89.84,88.85,89.72,349360,89.409,0,91423
"2009-05-22 17:00:00",89.71,89.92,89.46,89.57,167201,89.697,0,46960
"2009-05-22 18:00:00",89.56,89.81,89.37,89.71,146203,89.59,0,40542
"2009-05-22 19:00:00",89.7,89.83,89.35,89.61,158447,89.589,0,42318
"2009-05-22 20:00:00",89.61,89.89,89.5,89.87,142105,89.687,0,37862
"2009-05-22 21:00:00",89.87,90,89.01,89.05,261298,89.482,0,64604
"2009-05-26 15:30:00",88.36,89.35,88.32,89.31,222553,88.854,0,59168
"2009-05-26 16:00:00",89.31,90.88,89.28,90.7,644065,90.321,0,161837
"2009-05-26 17:00:00",90.71,91,90.58,90.89,196803,90.787,0,51470
"2009-05-26 18:00:00",90.89,91.38,90.75,91.27,176054,91.02,0,42130
"2009-05-26 19:00:00",91.27,91.42,91.13,91.37,161929,91.28,0,37538
"2009-05-26 20:00:00",91.38,91.56,91.11,91.12,227948,91.36,0,56503
"2009-05-26 21:00:00",91.12,91.4,90.79,91.33,482548,91.128,0,115624
"2009-05-26 22:00:00",91.32,91.47,88.75,91.33,53939,91.221,0,8638
"2009-05-27 15:30:00",91.43,91.52,91.05,91.43,173015,91.301,0,39920
"2009-05-27 16:00:00",91.44,91.75,90.93,91.47,454878,91.292,0,102485
"2009-05-27 17:00:00",91.47,91.65,91.13,91.5,244798,91.409,0,59277
"2009-05-27 18:00:00",91.5,91.74,91.2,91.28,174341,91.522,0,42115
"2009-05-27 19:00:00",91.29,91.53,90.34,90.6,251560,90.964,0,59009
"2009-05-27 20:00:00",90.6,90.68,90.12,90.39,295716,90.403,0,71643
"2009-05-27 21:00:00",90.39,90.66,89.53,89.68,560861,89.917,0,122575
"2009-05-28 15:30:00",90.45,90.7,90.16,90.22,244583,90.436,0,61566
"2009-05-28 16:00:00",90.21,90.45,89.1,89.89,484156,89.526,0,122489
"2009-05-28 17:00:00",89.9,90.61,89.5,90.52,333061,90.236,0,79971
"2009-05-28 18:00:00",90.52,90.6,89.67,89.77,280108,90.023,0,59729
"2009-05-28 19:00:00",89.78,91.03,89.7,90.66,487026,90.532,0,102015
"2009-05-28 20:00:00",90.64,91.34,90.59,91.11,320253,91.013,0,75208
"2009-05-28 21:00:00",91.11,91.26,90.63,90.94,398951,90.935,0,93655
"2009-05-29 15:30:00",91.43,91.68,90.68,91.14,390812,91.11,0,86246
"2009-05-29 16:00:00",91.14,91.62,90.9,91.32,347087,91.302,0,74328
"2009-05-29 17:00:00",91.32,91.4,90.81,90.89,302263,91.06,0,62096
"2009-05-29 18:00:00",90.89,91.3,90.89,91.08,160032,91.112,0,35968
"2009-05-29 19:00:00",91.08,91.45,91.07,91.3,147912,91.296,0,29365
"2009-05-29 20:00:00",91.3,91.45,90.81,91.05,177115,91.119,0,37820
"2009-05-29 21:00:00",91.05,92.69,90.96,92.65,501587,91.692,0,99661
"2009-06-01 15:30:00",93.65,94.24,93.43,94.01,371345,93.807,0,80081
"2009-06-01 16:00:00",94.01,94.65,94,94.58,499642,94.443,0,115144
"2009-06-01 17:00:00",94.57,94.82,94.51,94.73,178774,94.63,0,48287
"2009-06-01 18:00:00",94.73,94.91,94.62,94.65,183765,94.771,0,45270
"2009-06-01 19:00:00",94.66,95.1,94.56,95.03,183271,94.779,0,46937
"2009-06-01 20:00:00",95.04,95.17,94.65,94.78,280240,94.894,0,75257
"2009-06-01 21:00:00",94.78,95.09,94.38,94.77,614054,94.735,0,129232
"2009-06-02 15:30:00",94.4,94.88,87.53,94.88,263953,94.584,0,60550
"2009-06-02 16:00:00",94.85,95.37,87.97,94.85,539145,95.039,0,135725
"2009-06-02 17:00:00",94.85,95,94.47,94.61,263877,94.743,0,65684
"2009-06-02 18:00:00",94.6,94.76,94.41,94.67,171169,94.625,0,44863
"2009-06-02 19:00:00",94.68,95.01,94.56,94.93,168910,94.788,0,42100
